1 21 1.38 0.85
2 21 6.53 4.26
3 21 6.65 6.77
4 21 6.61 5.95
5 21 6.74 6.00
6 21 6.67 6.43
7 21 6.66 6.80
8 21 6.70 6.76
9 21 6.81 6.37
10 21 6.74 6.80
11 21 6.65 6.38
12 21 6.74 6.79
13 21 6.74 6.81
14 21 6.73 6.79
15 21 6.69 6.39
16 21 6.73 6.38
17 21 6.73 6.79
18 21 6.67 6.32
19 21 6.75 6.49
20 21 6.83 6.81
21 21 6.89 6.60
21 21 6.74 6.79
21 21 6.67 7.07
21 21 6.72 6.47
21 21 6.74 6.84
21 21 6.72 6.38
21 21 6.70 6.45
21 21 6.66 6.79
21 21 6.81 6.80
21 21 6.63 6.84
21 21 6.85 6.89
21 21 6.68 6.41
21 21 6.70 6.93
21 21 6.77 6.84
21 21 6.98 6.99
21 21 6.68 6.82
21 21 6.64 6.83
21 21 6.77 6.84
21 21 6.82 6.81
21 21 6.68 6.53
21 21 6.66 6.77
21 21 6.70 6.81
21 21 6.71 6.50
21 21 6.70 6.47
21 21 6.83 6.79
21 21 6.71 6.88
21 21 6.67 6.47
21 21 7.15 6.52
21 21 6.67 6.85
21 21 6.78 6.43
